Bandit,Reward,Algorithm
3,2.968797931560415,EpsilonGreedy
3,4.009173248182129,EpsilonGreedy
3,3.8837333546896344,EpsilonGreedy
3,5.842150658568263,EpsilonGreedy
3,5.924496037012573,EpsilonGreedy
3,2.335643606669799,EpsilonGreedy
3,6.49392700572799,EpsilonGreedy
3,3.084774278846676,EpsilonGreedy
3,4.980673294327426,EpsilonGreedy
3,4.970497980863731,EpsilonGreedy
3,3.004309773158193,EpsilonGreedy
3,4.493267793839099,EpsilonGreedy
3,3.892466255733936,EpsilonGreedy
3,4.554330004632391,EpsilonGreedy
3,4.230672302380626,EpsilonGreedy
3,5.196339485370247,EpsilonGreedy
3,4.075399543146062,EpsilonGreedy
3,3.8321259305736888,EpsilonGreedy
3,5.096064233057181,EpsilonGreedy
3,4.580395964858603,EpsilonGreedy
3,4.731813394320888,EpsilonGreedy
3,3.3354133277414033,EpsilonGreedy
3,2.954737218601526,EpsilonGreedy
3,3.4322778567472985,EpsilonGreedy
3,3.3791786143194114,EpsilonGreedy
3,4.786199268652914,EpsilonGreedy
3,4.975984050294052,EpsilonGreedy
3,3.8448697104675995,EpsilonGreedy
3,5.430919018824352,EpsilonGreedy
3,5.36846939376513,EpsilonGreedy
3,4.2433989164005395,EpsilonGreedy
3,3.17810822845696,EpsilonGreedy
3,5.57537664943554,EpsilonGreedy
3,3.938982648971592,EpsilonGreedy
3,4.126165196430975,EpsilonGreedy
3,3.6603949743934314,EpsilonGreedy
3,3.110209673702802,EpsilonGreedy
3,2.531360569684708,EpsilonGreedy
3,4.632868323557288,EpsilonGreedy
3,3.2165989461033795,EpsilonGreedy
3,7.059531228996823,EpsilonGreedy
3,2.913926417387521,EpsilonGreedy
3,2.74261752501863,EpsilonGreedy
3,4.510138715613441,EpsilonGreedy
3,5.529313478967295,EpsilonGreedy
3,4.064589656943221,EpsilonGreedy
3,4.5722424201872744,EpsilonGreedy
3,2.1564525825412906,EpsilonGreedy
3,3.322488454308233,EpsilonGreedy
3,2.926384270862433,EpsilonGreedy
3,2.104954150052119,EpsilonGreedy
3,4.116980234023887,EpsilonGreedy
3,1.7571723783895665,EpsilonGreedy
3,2.677804033912551,EpsilonGreedy
3,3.462806205986582,EpsilonGreedy
3,3.168714164048924,EpsilonGreedy
3,4.396408502207068,EpsilonGreedy
3,4.30558019190248,EpsilonGreedy
3,4.893798745935457,EpsilonGreedy
3,4.752383732712678,EpsilonGreedy
3,5.140812789361381,EpsilonGreedy
3,3.998081599990946,EpsilonGreedy
3,4.3034669008166695,EpsilonGreedy
3,4.511513701919191,EpsilonGreedy
3,4.141656697391026,EpsilonGreedy
3,3.602805690082926,EpsilonGreedy
3,3.66755746566023,EpsilonGreedy
3,3.1824416016700345,EpsilonGreedy
3,4.42161682990983,EpsilonGreedy
3,3.9059848259148446,EpsilonGreedy
3,3.3368262493632352,EpsilonGreedy
3,3.3377551806754076,EpsilonGreedy
3,2.7896012722172117,EpsilonGreedy
3,4.9788413412371995,EpsilonGreedy
3,4.078617669531788,EpsilonGreedy
3,3.13719998042673,EpsilonGreedy
3,4.808547749602019,EpsilonGreedy
3,3.439551190205627,EpsilonGreedy
3,2.5934993729877673,EpsilonGreedy
3,5.021222289219133,EpsilonGreedy
3,3.462903010433887,EpsilonGreedy
3,3.5911009097912103,EpsilonGreedy
3,4.041180020349177,EpsilonGreedy
3,5.142589222790114,EpsilonGreedy
3,4.020037290866312,EpsilonGreedy
3,2.8008828738547695,EpsilonGreedy
3,4.54387700411218,EpsilonGreedy
3,3.515010275738276,EpsilonGreedy
3,5.8879239715294664,EpsilonGreedy
3,3.99888027800211,EpsilonGreedy
3,1.7649645021013338,EpsilonGreedy
3,4.357364972155674,EpsilonGreedy
3,5.944597792260229,EpsilonGreedy
3,5.575920288545389,EpsilonGreedy
3,5.8309542887565655,EpsilonGreedy
3,2.9802398146185363,EpsilonGreedy
3,4.912152395976779,EpsilonGreedy
3,3.278005460263288,EpsilonGreedy
3,4.224289399416924,EpsilonGreedy
3,2.7270475712602673,EpsilonGreedy
3,3.355544235117284,EpsilonGreedy
3,3.323753302636385,EpsilonGreedy
3,4.898555280142617,EpsilonGreedy
3,4.800719121669656,EpsilonGreedy
3,4.276819729330821,EpsilonGreedy
3,2.6495785819446143,EpsilonGreedy
3,3.68836056605028,EpsilonGreedy
3,3.253883517057274,EpsilonGreedy
3,4.869675756694491,EpsilonGreedy
3,5.178184852817185,EpsilonGreedy
3,5.056385586030883,EpsilonGreedy
3,3.2447805805829795,EpsilonGreedy
3,1.2604668777105208,EpsilonGreedy
3,2.233038101869946,EpsilonGreedy
3,5.421626978082209,EpsilonGreedy
3,3.598745060680176,EpsilonGreedy
3,3.2492753817348876,EpsilonGreedy
3,5.642660293436234,EpsilonGreedy
3,5.265159945488326,EpsilonGreedy
3,4.024448721919787,EpsilonGreedy
3,3.7065969089360262,EpsilonGreedy
3,3.8678987871868746,EpsilonGreedy
3,4.227162798387466,EpsilonGreedy
3,5.600047281319608,EpsilonGreedy
3,4.422467424237227,EpsilonGreedy
3,4.726029033039142,EpsilonGreedy
3,5.169270109070172,EpsilonGreedy
3,2.8303239989755813,EpsilonGreedy
3,4.754861892474043,EpsilonGreedy
3,3.7054312453383886,EpsilonGreedy
3,1.483904804227234,EpsilonGreedy
3,1.871830458014188,EpsilonGreedy
3,2.9818823884813144,EpsilonGreedy
3,4.531223228592581,EpsilonGreedy
3,4.113799565340297,EpsilonGreedy
3,4.184366707175664,EpsilonGreedy
3,5.950943482686692,EpsilonGreedy
3,2.730910385140188,EpsilonGreedy
3,3.9725666458162765,EpsilonGreedy
3,4.304435522813815,EpsilonGreedy
3,3.2637268834616644,EpsilonGreedy
3,4.028326745082941,EpsilonGreedy
3,2.4000506659156553,EpsilonGreedy
3,5.409906217275028,EpsilonGreedy
3,3.3183854474695664,EpsilonGreedy
3,6.031400164778503,EpsilonGreedy
3,3.967525676082545,EpsilonGreedy
3,5.028053565399183,EpsilonGreedy
3,3.9466971310088454,EpsilonGreedy
3,3.96925616773947,EpsilonGreedy
3,3.415970666777992,EpsilonGreedy
3,4.119123929366277,EpsilonGreedy
3,4.317998694414047,EpsilonGreedy
3,3.2157414910848203,EpsilonGreedy
3,3.8749555841401158,EpsilonGreedy
3,3.389901133942886,EpsilonGreedy
3,6.299664069614838,EpsilonGreedy
3,3.9102692300883817,EpsilonGreedy
3,5.54523215169656,EpsilonGreedy
3,3.804377669192312,EpsilonGreedy
3,4.259287641534908,EpsilonGreedy
3,2.6786359283547307,EpsilonGreedy
3,3.5529274081321356,EpsilonGreedy
3,4.210534670789246,EpsilonGreedy
3,5.586003830959867,EpsilonGreedy
3,4.2219827776762715,EpsilonGreedy
3,5.383720361192999,EpsilonGreedy
3,4.64072911020292,EpsilonGreedy
3,5.627401339464686,EpsilonGreedy
3,3.9409577826949445,EpsilonGreedy
3,6.390222710651804,EpsilonGreedy
3,3.514603797085877,EpsilonGreedy
3,3.233538165802331,EpsilonGreedy
3,2.789947150310966,EpsilonGreedy
3,6.331024671558071,EpsilonGreedy
3,4.819447572617897,EpsilonGreedy
3,3.6658792666196915,EpsilonGreedy
3,5.249022696873495,EpsilonGreedy
3,4.687692185117782,EpsilonGreedy
3,5.96612747137559,EpsilonGreedy
3,2.4521671672600887,EpsilonGreedy
3,3.7346398916857453,EpsilonGreedy
3,3.5374786160571747,EpsilonGreedy
3,2.0263173235913987,EpsilonGreedy
3,5.0603272047796946,EpsilonGreedy
3,3.7296034441966417,EpsilonGreedy
3,4.739631204986562,EpsilonGreedy
3,6.359771934329611,EpsilonGreedy
3,3.6467563081723915,EpsilonGreedy
3,3.578847017342845,EpsilonGreedy
3,4.118664169723996,EpsilonGreedy
3,4.98724735298341,EpsilonGreedy
3,3.43328697468985,EpsilonGreedy
3,3.3690384028678695,EpsilonGreedy
3,5.057189270241366,EpsilonGreedy
3,4.378639323838035,EpsilonGreedy
3,1.9552717369951793,EpsilonGreedy
3,2.774608200530892,EpsilonGreedy
3,5.50123586382721,EpsilonGreedy
3,4.401928283078813,EpsilonGreedy
3,3.2378040689627507,EpsilonGreedy
3,3.8295903427650178,EpsilonGreedy
3,4.01323667280167,EpsilonGreedy
3,4.735733360280164,EpsilonGreedy
3,2.641736605141211,EpsilonGreedy
3,3.159050861329542,EpsilonGreedy
3,4.272955754863389,EpsilonGreedy
3,3.9001654195045496,EpsilonGreedy
3,4.57185918263671,EpsilonGreedy
3,2.7704926026404024,EpsilonGreedy
3,4.357128676271321,EpsilonGreedy
3,5.091583619377472,EpsilonGreedy
3,4.486818547149284,EpsilonGreedy
3,4.139111739761592,EpsilonGreedy
3,3.904116397434029,EpsilonGreedy
3,3.1651488472284983,EpsilonGreedy
3,3.9280014075602114,EpsilonGreedy
3,5.259705852880406,EpsilonGreedy
3,3.880971493399875,EpsilonGreedy
3,3.11019601065159,EpsilonGreedy
3,3.5077529112346135,EpsilonGreedy
3,4.20085029727593,EpsilonGreedy
3,3.6264860028191532,EpsilonGreedy
3,4.485303283063141,EpsilonGreedy
3,4.52284376074903,EpsilonGreedy
3,4.888983180404648,EpsilonGreedy
3,5.423559472265033,EpsilonGreedy
3,4.9958587243723604,EpsilonGreedy
3,3.0657609358520403,EpsilonGreedy
3,3.0964655534237275,EpsilonGreedy
3,3.9242285235401755,EpsilonGreedy
3,3.5488246427605854,EpsilonGreedy
3,2.8616732730390573,EpsilonGreedy
3,3.558308205827006,EpsilonGreedy
3,3.525487066380961,EpsilonGreedy
3,3.3281522602387943,EpsilonGreedy
3,3.6842105138449943,EpsilonGreedy
3,5.178450850318331,EpsilonGreedy
3,4.199238041249239,EpsilonGreedy
3,6.47180907605547,EpsilonGreedy
3,4.170508186019649,EpsilonGreedy
3,3.709934226062748,EpsilonGreedy
3,4.004132882654866,EpsilonGreedy
3,4.25649197844354,EpsilonGreedy
3,4.435253957171064,EpsilonGreedy
3,6.076711325859024,EpsilonGreedy
3,3.1546795350224315,EpsilonGreedy
3,4.859046058177736,EpsilonGreedy
3,4.207750597614124,EpsilonGreedy
3,2.4289022574293826,EpsilonGreedy
3,4.7706987820947635,EpsilonGreedy
3,5.267623560803905,EpsilonGreedy
3,3.1428235962225703,EpsilonGreedy
3,3.9910661321080294,EpsilonGreedy
3,2.274645737992296,EpsilonGreedy
3,2.7411935403156633,EpsilonGreedy
3,5.048029577617252,EpsilonGreedy
3,3.5335834939925657,EpsilonGreedy
3,2.8911970250619605,EpsilonGreedy
3,4.22946036445843,EpsilonGreedy
3,3.4775875685689766,EpsilonGreedy
3,3.529178342224464,EpsilonGreedy
3,4.739326025674903,EpsilonGreedy
3,2.8382666410656534,EpsilonGreedy
3,3.0946347873181677,EpsilonGreedy
3,4.154079992148868,EpsilonGreedy
3,4.969409790748205,EpsilonGreedy
3,5.23816030148985,EpsilonGreedy
3,3.334938279638377,EpsilonGreedy
3,4.937376966919648,EpsilonGreedy
3,3.215857706529591,EpsilonGreedy
3,5.8262093469068,EpsilonGreedy
3,2.8662289745802716,EpsilonGreedy
3,5.328478810791731,EpsilonGreedy
3,3.3435138931812762,EpsilonGreedy
3,6.013246454794601,EpsilonGreedy
3,4.591320728852485,EpsilonGreedy
3,2.9839834705917783,EpsilonGreedy
3,3.477761520457493,EpsilonGreedy
3,4.781181205223742,EpsilonGreedy
3,5.052644417615562,EpsilonGreedy
3,3.9292844082755374,EpsilonGreedy
3,4.044658280963467,EpsilonGreedy
3,4.758353032644066,EpsilonGreedy
3,4.13179842701082,EpsilonGreedy
3,2.706495140661624,EpsilonGreedy
3,3.1870259753598194,EpsilonGreedy
3,4.235119943151665,EpsilonGreedy
3,5.215482416497694,EpsilonGreedy
3,5.6159824241620475,EpsilonGreedy
3,4.77952942077145,EpsilonGreedy
3,4.287290761036363,EpsilonGreedy
3,4.748813885982477,EpsilonGreedy
3,3.3332491497931445,EpsilonGreedy
3,3.846769039741786,EpsilonGreedy
3,3.1758692786605236,EpsilonGreedy
3,2.7512573892922885,EpsilonGreedy
3,4.3335490116362045,EpsilonGreedy
3,4.185513306584744,EpsilonGreedy
3,4.687652484509012,EpsilonGreedy
3,4.546111830892447,EpsilonGreedy
3,4.242644271323862,EpsilonGreedy
3,4.556616665677554,EpsilonGreedy
3,3.9573169037725235,EpsilonGreedy
3,4.412891395222401,EpsilonGreedy
3,3.2738555973136405,EpsilonGreedy
3,4.36970592563913,EpsilonGreedy
3,4.668417685286009,EpsilonGreedy
3,3.330318571927797,EpsilonGreedy
3,4.051832098992847,EpsilonGreedy
3,3.3763974903706404,EpsilonGreedy
3,3.473493303483885,EpsilonGreedy
3,2.8750706448978454,EpsilonGreedy
3,5.265774925166555,EpsilonGreedy
3,5.0656851747200475,EpsilonGreedy
3,4.537433854227337,EpsilonGreedy
3,5.972195951943814,EpsilonGreedy
3,3.8107543034316085,EpsilonGreedy
3,7.031762415110634,EpsilonGreedy
3,3.7724705846367796,EpsilonGreedy
3,4.2551933517560165,EpsilonGreedy
3,3.602222086059792,EpsilonGreedy
3,4.372325560060305,EpsilonGreedy
3,4.835614927886245,EpsilonGreedy
3,3.886083606946916,EpsilonGreedy
3,5.77671984711762,EpsilonGreedy
3,4.239149284633461,EpsilonGreedy
3,4.270485386110199,EpsilonGreedy
3,3.0910023054862825,EpsilonGreedy
3,4.418499074550384,EpsilonGreedy
3,3.8659727791906344,EpsilonGreedy
3,3.3917602706627132,EpsilonGreedy
3,3.223525591851636,EpsilonGreedy
3,6.671763379756685,EpsilonGreedy
3,3.7365227498209648,EpsilonGreedy
3,2.543014579218732,EpsilonGreedy
3,3.3017785402674273,EpsilonGreedy
3,3.948432160523786,EpsilonGreedy
3,4.546667032616485,EpsilonGreedy
3,4.554796521725313,EpsilonGreedy
3,4.676614551776526,EpsilonGreedy
3,3.3551396933626703,EpsilonGreedy
3,4.340440443501546,EpsilonGreedy
3,3.1239405358894214,EpsilonGreedy
3,3.3803570169859882,EpsilonGreedy
3,3.0822910254997407,EpsilonGreedy
3,2.8116111454017307,EpsilonGreedy
3,5.064209488858008,EpsilonGreedy
3,4.688611700978887,EpsilonGreedy
3,4.97666536997813,EpsilonGreedy
3,4.039313066024296,EpsilonGreedy
3,4.776807698865147,EpsilonGreedy
3,2.238710595357455,EpsilonGreedy
3,4.863087518045355,EpsilonGreedy
3,4.17711983000503,EpsilonGreedy
3,4.627109600149166,EpsilonGreedy
3,4.380023299048613,EpsilonGreedy
3,3.0129448454631134,EpsilonGreedy
3,2.501960224608953,EpsilonGreedy
3,3.287945833817037,EpsilonGreedy
3,4.564917281272912,EpsilonGreedy
3,4.690091415175395,EpsilonGreedy
3,2.6320577226181374,EpsilonGreedy
3,3.0189006325317855,EpsilonGreedy
3,3.276764314059161,EpsilonGreedy
3,3.6426949397331843,EpsilonGreedy
3,2.6379491691473476,EpsilonGreedy
3,2.5779482338598676,EpsilonGreedy
3,3.1781647035924463,EpsilonGreedy
3,4.086253836225006,EpsilonGreedy
3,2.8194056602465096,EpsilonGreedy
3,3.8841964900282338,EpsilonGreedy
3,5.058552816141815,EpsilonGreedy
3,2.69822026258649,EpsilonGreedy
3,3.7935542415894608,EpsilonGreedy
3,5.024756733750772,EpsilonGreedy
3,3.581731609636191,EpsilonGreedy
3,3.426330309141581,EpsilonGreedy
3,5.163495814306474,EpsilonGreedy
3,3.693797921028452,EpsilonGreedy
3,5.104495025205567,EpsilonGreedy
3,4.428965391127199,EpsilonGreedy
3,3.657155347090163,EpsilonGreedy
3,4.47969053059753,EpsilonGreedy
3,4.320449513846038,EpsilonGreedy
3,5.020882821002474,EpsilonGreedy
3,3.4516544621349814,EpsilonGreedy
3,4.04120606678162,EpsilonGreedy
3,3.9384843203953626,EpsilonGreedy
3,4.704148141639784,EpsilonGreedy
3,2.974820805555824,EpsilonGreedy
3,5.016977048237856,EpsilonGreedy
3,4.466328772170416,EpsilonGreedy
3,2.6830749263670537,EpsilonGreedy
3,5.2082628254805,EpsilonGreedy
3,6.234093080797731,EpsilonGreedy
3,5.001833969549407,EpsilonGreedy
3,5.426984767226469,EpsilonGreedy
3,4.085371381602588,EpsilonGreedy
3,2.33849508026149,EpsilonGreedy
3,2.155879548832475,EpsilonGreedy
3,4.255082043867758,EpsilonGreedy
3,3.40802119227002,EpsilonGreedy
3,3.085423721672649,EpsilonGreedy
3,3.937253316031325,EpsilonGreedy
3,4.615585287861288,EpsilonGreedy
3,2.547242453237853,EpsilonGreedy
3,3.551122379719615,EpsilonGreedy
3,5.509870683120315,EpsilonGreedy
3,2.924711619778625,EpsilonGreedy
3,4.869761187164956,EpsilonGreedy
3,3.515269238451006,EpsilonGreedy
3,4.5457937598499525,EpsilonGreedy
3,5.097327507202867,EpsilonGreedy
3,4.741281766985022,EpsilonGreedy
3,4.909159602213877,EpsilonGreedy
3,2.848406466592044,EpsilonGreedy
3,5.1136597067412985,EpsilonGreedy
3,3.14730688536518,EpsilonGreedy
3,4.259541765571538,EpsilonGreedy
3,4.258246186997227,EpsilonGreedy
3,4.485122558869581,EpsilonGreedy
3,4.336956676060191,EpsilonGreedy
3,3.1561900214752767,EpsilonGreedy
3,2.6501325877042836,EpsilonGreedy
3,4.872348679961768,EpsilonGreedy
3,4.185834577518915,EpsilonGreedy
3,5.149376840957817,EpsilonGreedy
3,3.955267065812132,EpsilonGreedy
3,2.5948356393230396,EpsilonGreedy
3,4.966129681004106,EpsilonGreedy
3,3.629629390338893,EpsilonGreedy
3,4.342003457421021,EpsilonGreedy
3,3.352540571520481,EpsilonGreedy
3,5.644301710233691,EpsilonGreedy
3,3.123435175816803,EpsilonGreedy
3,3.6625702458938254,EpsilonGreedy
3,4.107448702697316,EpsilonGreedy
3,2.907817672913042,EpsilonGreedy
3,4.330519528587595,EpsilonGreedy
3,5.61191047746749,EpsilonGreedy
3,3.5095378393062897,EpsilonGreedy
3,4.395142819031726,EpsilonGreedy
3,1.2505646139614446,EpsilonGreedy
3,3.9610707995151593,EpsilonGreedy
3,3.686957714073795,EpsilonGreedy
3,3.181502397589615,EpsilonGreedy
3,5.081450469628532,EpsilonGreedy
3,3.6737563183761717,EpsilonGreedy
3,3.8225225129064127,EpsilonGreedy
3,3.6228071252109286,EpsilonGreedy
3,2.0831841282349233,EpsilonGreedy
3,2.868013559923039,EpsilonGreedy
3,4.961093486120216,EpsilonGreedy
3,1.8900493531200282,EpsilonGreedy
3,3.233684650384294,EpsilonGreedy
3,3.600279943710236,EpsilonGreedy
3,5.743621867291566,EpsilonGreedy
3,4.768603765496369,EpsilonGreedy
3,3.4428294729469004,EpsilonGreedy
3,5.304513697115551,EpsilonGreedy
3,3.2594841794988803,EpsilonGreedy
3,5.0090998037340055,EpsilonGreedy
3,2.641122754076984,EpsilonGreedy
3,5.0732578317891575,EpsilonGreedy
3,3.5938663545290144,EpsilonGreedy
3,2.9714957590587305,EpsilonGreedy
3,3.7828563869236858,EpsilonGreedy
3,4.277344179720215,EpsilonGreedy
3,3.5052515694742876,EpsilonGreedy
3,4.553953505995324,EpsilonGreedy
3,3.4170061163359327,EpsilonGreedy
3,4.620372393931358,EpsilonGreedy
3,4.442222062036599,EpsilonGreedy
3,3.939076945292065,EpsilonGreedy
3,3.55861768763405,EpsilonGreedy
3,4.151540795765266,EpsilonGreedy
3,4.550253743033699,EpsilonGreedy
3,6.061799152731608,EpsilonGreedy
3,4.9394204217981805,EpsilonGreedy
3,4.975989949815841,EpsilonGreedy
3,7.088512194860284,EpsilonGreedy
3,4.515958476767844,EpsilonGreedy
3,4.4846435113117025,EpsilonGreedy
3,4.704015074321654,EpsilonGreedy
3,2.991034022411747,EpsilonGreedy
3,3.5560983635812438,EpsilonGreedy
3,3.493830733307666,EpsilonGreedy
3,4.647613977219562,EpsilonGreedy
3,3.8258254377788012,EpsilonGreedy
3,4.138223425474303,EpsilonGreedy
3,5.087454620148464,EpsilonGreedy
3,4.863150738704139,EpsilonGreedy
3,3.8382789969587527,EpsilonGreedy
3,3.3300049031217775,EpsilonGreedy
3,5.135274731653189,EpsilonGreedy
3,4.773891180909866,EpsilonGreedy
3,2.3937431817046178,EpsilonGreedy
3,3.6868460610917193,EpsilonGreedy
3,4.165515462016763,EpsilonGreedy
3,4.778829717121031,EpsilonGreedy
3,4.910101494939771,EpsilonGreedy
3,4.283906001175474,EpsilonGreedy
3,4.585247531358856,EpsilonGreedy
3,4.064136802378154,EpsilonGreedy
3,3.3261483118194395,EpsilonGreedy
3,3.738735608958746,EpsilonGreedy
3,4.0189911866401085,EpsilonGreedy
3,3.96532074998141,EpsilonGreedy
3,2.1144270955565294,EpsilonGreedy
3,3.602516665070569,EpsilonGreedy
3,4.056205653089152,EpsilonGreedy
3,3.718630008094299,EpsilonGreedy
3,3.7531762044884145,EpsilonGreedy
3,4.487991370804587,EpsilonGreedy
3,2.921042812951366,EpsilonGreedy
3,2.371957786048789,EpsilonGreedy
3,3.6518302091633252,EpsilonGreedy
3,4.76411440550179,EpsilonGreedy
3,5.687553039486638,EpsilonGreedy
3,4.78212823909474,EpsilonGreedy
3,2.5317362401311527,EpsilonGreedy
3,3.7676327606232287,EpsilonGreedy
3,4.256634381081529,EpsilonGreedy
3,4.177591116923592,EpsilonGreedy
3,4.539304552942874,EpsilonGreedy
3,3.0829510535392393,EpsilonGreedy
3,4.064943087550742,EpsilonGreedy
3,4.420322829776129,EpsilonGreedy
3,4.82567095330366,EpsilonGreedy
3,3.194281833387208,EpsilonGreedy
3,3.654843132757102,EpsilonGreedy
3,1.2961823199266598,EpsilonGreedy
3,3.3785380324222256,EpsilonGreedy
3,3.475585107028957,EpsilonGreedy
3,2.9804154918325567,EpsilonGreedy
3,4.1656121502326515,EpsilonGreedy
3,3.9440545679547316,EpsilonGreedy
3,1.7407861224223886,EpsilonGreedy
3,4.215507969301757,EpsilonGreedy
3,3.0716758692109725,EpsilonGreedy
3,4.485688959190515,EpsilonGreedy
3,2.7181487522713343,EpsilonGreedy
3,4.03000653853094,EpsilonGreedy
3,3.716836671113494,EpsilonGreedy
3,4.303101884950331,EpsilonGreedy
3,4.124697277651347,EpsilonGreedy
3,3.7448358249785456,EpsilonGreedy
3,2.4637276859557553,EpsilonGreedy
3,2.522792036538968,EpsilonGreedy
3,3.416113060907781,EpsilonGreedy
3,3.991720116070413,EpsilonGreedy
3,3.391752052800883,EpsilonGreedy
3,4.625211930579465,EpsilonGreedy
3,3.7207790807883163,EpsilonGreedy
3,3.0349872752204896,EpsilonGreedy
3,3.721903707012091,EpsilonGreedy
3,4.225859836316553,EpsilonGreedy
3,4.324884718824585,EpsilonGreedy
3,5.878379131993129,EpsilonGreedy
3,3.3310906599965806,EpsilonGreedy
3,3.9265213384095996,EpsilonGreedy
3,4.426123946819426,EpsilonGreedy
3,3.9765770407991847,EpsilonGreedy
3,3.4993818540113466,EpsilonGreedy
3,2.4507428236557565,EpsilonGreedy
3,3.4891654409469846,EpsilonGreedy
3,2.926297587282199,EpsilonGreedy
3,2.273393318876222,EpsilonGreedy
3,3.2043211583294138,EpsilonGreedy
3,2.9529082792335455,EpsilonGreedy
3,4.5837865452929485,EpsilonGreedy
3,4.601091837414294,EpsilonGreedy
3,3.0961207104191253,EpsilonGreedy
3,3.739771369436879,EpsilonGreedy
3,2.141757337887465,EpsilonGreedy
3,3.505660049817306,EpsilonGreedy
3,4.398981900702346,EpsilonGreedy
3,4.824937889614103,EpsilonGreedy
3,3.2869529183086863,EpsilonGreedy
3,5.05185486052752,EpsilonGreedy
3,2.4843080784865283,EpsilonGreedy
3,2.7523722008562075,EpsilonGreedy
3,4.709661865637877,EpsilonGreedy
3,5.671121228563248,EpsilonGreedy
3,4.493431988183695,EpsilonGreedy
3,3.9596576134659878,EpsilonGreedy
3,1.8048162534777914,EpsilonGreedy
3,1.9775529439565207,EpsilonGreedy
3,4.129409536895869,EpsilonGreedy
3,3.6419373304288256,EpsilonGreedy
3,2.894164817847882,EpsilonGreedy
3,4.065532580830051,EpsilonGreedy
3,4.11513136750781,EpsilonGreedy
3,4.944415868540273,EpsilonGreedy
3,4.136602283012701,EpsilonGreedy
3,5.228394368334385,EpsilonGreedy
3,4.007994029548813,EpsilonGreedy
3,3.884665005192664,EpsilonGreedy
3,5.064312186247182,EpsilonGreedy
3,3.0215591199585656,EpsilonGreedy
3,6.814447453266162,EpsilonGreedy
3,4.375257478166736,EpsilonGreedy
3,4.380829252837673,EpsilonGreedy
3,4.525095973972597,EpsilonGreedy
3,5.877136475331643,EpsilonGreedy
3,4.792507411672607,EpsilonGreedy
3,2.3949440209960766,EpsilonGreedy
3,5.4034703847675045,EpsilonGreedy
3,3.659103420554983,EpsilonGreedy
3,4.107155072839324,EpsilonGreedy
3,2.7207460278247337,EpsilonGreedy
3,4.526202018123896,EpsilonGreedy
3,3.3486257099324477,EpsilonGreedy
3,4.100169637993473,EpsilonGreedy
3,3.715900994639217,EpsilonGreedy
3,5.925012801735852,EpsilonGreedy
3,5.982260300145589,EpsilonGreedy
3,4.046513170214741,EpsilonGreedy
3,4.063977711368855,EpsilonGreedy
3,3.626557033650485,EpsilonGreedy
3,5.106006291502786,EpsilonGreedy
3,3.6710801296666227,EpsilonGreedy
3,3.5786627253543006,EpsilonGreedy
3,4.978592863664964,EpsilonGreedy
3,3.4617009046833505,EpsilonGreedy
3,3.9622449655514695,EpsilonGreedy
3,2.418689218489007,EpsilonGreedy
3,4.704190345123167,EpsilonGreedy
3,5.940866939181869,EpsilonGreedy
3,4.7212253727997915,EpsilonGreedy
3,5.461799167547305,EpsilonGreedy
3,3.153897863822669,EpsilonGreedy
3,4.2363242820282005,EpsilonGreedy
3,3.0568400756306104,EpsilonGreedy
3,3.772234454418657,EpsilonGreedy
3,4.772211477352505,EpsilonGreedy
3,4.101820613103299,EpsilonGreedy
3,2.5873589773987784,EpsilonGreedy
3,2.6849708944622463,EpsilonGreedy
3,2.6188360685092262,EpsilonGreedy
3,4.49145258993959,EpsilonGreedy
3,6.063894535656669,EpsilonGreedy
3,5.362458244000213,EpsilonGreedy
3,2.1040148008539354,EpsilonGreedy
3,5.421075938069784,EpsilonGreedy
3,4.936400417014648,EpsilonGreedy
3,2.4547000544712425,EpsilonGreedy
3,3.6967983832895026,EpsilonGreedy
3,5.09552241149581,EpsilonGreedy
3,4.550433510934785,EpsilonGreedy
3,2.6909049476120144,EpsilonGreedy
3,4.610742155796194,EpsilonGreedy
3,1.8624994039194123,EpsilonGreedy
3,3.7771778242427887,EpsilonGreedy
3,5.1379567694000485,EpsilonGreedy
3,4.01839421557132,EpsilonGreedy
3,3.501062450038054,EpsilonGreedy
3,4.8893462537723495,EpsilonGreedy
3,4.974751815086582,EpsilonGreedy
3,5.31003969286695,EpsilonGreedy
3,4.874342428446387,EpsilonGreedy
3,5.0813747939371465,EpsilonGreedy
3,4.7329085574375345,EpsilonGreedy
3,4.265528649116472,EpsilonGreedy
3,4.089508999763814,EpsilonGreedy
3,3.762740280902598,EpsilonGreedy
3,2.7876317069402745,EpsilonGreedy
3,3.0446884911801915,EpsilonGreedy
3,3.7179855180647903,EpsilonGreedy
3,4.24145215960243,EpsilonGreedy
3,5.440812598004263,EpsilonGreedy
3,3.9582027721244875,EpsilonGreedy
3,5.003476290877664,EpsilonGreedy
3,5.0793156564321205,EpsilonGreedy
3,3.768553202311209,EpsilonGreedy
3,4.5946902113701835,EpsilonGreedy
3,3.7564719582751387,EpsilonGreedy
3,5.322135894078476,EpsilonGreedy
3,4.635843338265932,EpsilonGreedy
3,2.8095162453116447,EpsilonGreedy
3,4.1615246521538465,EpsilonGreedy
3,5.64811216182388,EpsilonGreedy
3,3.818768965453299,EpsilonGreedy
3,4.447715030095068,EpsilonGreedy
3,4.545878837739146,EpsilonGreedy
3,2.9633771008353995,EpsilonGreedy
